rank,fragment_id,fragment_smiles,pathogen_count,total_compounds,total_tp,total_tn,overall_avg_attribution,overall_max_attribution,avg_activity_rate_percent,SA_compounds,SA_tp,SA_tn,SA_avg_attr,SA_activity_pct,EC_compounds,EC_tp,EC_tn,EC_avg_attr,EC_activity_pct,CA_compounds,CA_tp,CA_tn,CA_avg_attr,CA_activity_pct,SA_example_id,SA_example_smiles,SA_example_target,SA_example_attr,SA_example_pred,SA_example_mw,EC_example_id,EC_example_smiles,EC_example_target,EC_example_attr,EC_example_pred,EC_example_mw,CA_example_id,CA_example_smiles,CA_example_target,CA_example_attr,CA_example_pred,CA_example_mw
184,7294,C/C=C(\C)CCC=C(C)C,3,77,75,2,0.3225,0.3808,97.59,51,50,1,0.32,98.04,19,18,1,0.339,94.74,7,7,0,0.308,100.0,CHEMBL4095937,CC(C)=CCC/C(C)=C/CC1=C(O)C=C(/C=C\C2=CC=CC=C2)C=C1O,1,0.381,0.933,348.5,CHEMBL5091790,CC(C)=CCC/C(C)=C/CN1C=C(CC(=O)NCCCN(C)C)C2=CC=CC=C21,1,0.381,0.748,395.6,CHEMBL460650,CC(C)=CCC/C(C)=C/CC1=CC(=O)C=CC1=O,1,0.381,0.7,244.3
185,7592,CN1C=NC2=CC=CC=C21,3,76,75,1,0.3019,0.3808,98.25,44,44,0,0.24,100.0,13,13,0,0.323,100.0,19,18,1,0.343,94.74,CHEMBL2037404,O=C(CSC1=NN=C(CN2C=NC3=CC=CC=C32)O1)NC1=NC2=CC=C([N+](=O)[O-])C=C2S1,1,0.381,0.903,467.5,CHEMBL573615,COC1=CC=CC=C1C1=NN=C(CN2C=NC3=CC=CC=C32)O1,1,0.381,0.842,306.3,CHEMBL4203205,COC1=CC=C2N=C3C(=CC2=C1)CN1C3=NC2=CC=CC=C21,1,0.381,0.79,287.3
186,3271,C-C-C-CF,3,83,75,8,0.282,0.3808,86.98,45,44,1,0.281,97.78,19,17,2,0.317,89.47,19,14,5,0.248,73.68,CHEMBL3334877,O=C(O)C1=CN(CC(O)CN2C=NC([N+](=O)[O-])=C2)C2=C(F)C=CC=C2C1=O,1,0.381,0.991,376.3,CHEMBL2381919,O=C(O)C1=CN(CC(O)CN2C=NC=N2)C2=C(F)C=CC=C2C1=O,1,0.381,0.973,332.3,CHEMBL212684,OB1OCC2=CC=CC(F)=C12,1,0.381,0.98,151.9
187,21373,N-CC1CCNCC1,3,88,75,13,0.2626,0.3808,88.52,53,48,5,0.344,90.57,32,24,8,0.209,75.0,3,3,0,0.235,100.0,CHEMBL20054,ClC1=CC2=C(C=C1Cl)N(CCCN1C(C3CCNCC3)=NC3=CC(Cl)=C(Cl)C=C31)C(C1CCNCC1)=N2,1,0.381,0.856,580.4,CHEMBL283548,ClC1=CC2=C(C=C1Cl)N(CCCCCN1CC3=CC=CC=C3C1)C(C1CCNCC1)=N2,1,0.381,0.592,457.4,CHEMBL326029,ClC1=CC2=C(C=C1Cl)N(CC1=CC=C(CNC3CCNCC3)C=C1)C(C1CCNCC1)=N2,1,0.363,0.811,472.5
188,3725,O=C-O,3,94,75,19,0.2603,0.3808,76.62,45,42,3,0.295,93.33,27,16,11,0.282,59.26,22,17,5,0.204,77.27,CHEMBL3098272,COC1=CC(O)=C2C(=O)O[C@@]3(C(C)=CC(=O)[C@]34C(=O)C3=C(O)C(O)=CC5=C3C3=C4C(OC)=CC(O)=C3C(=O)O5)C2=C1,1,0.369,0.862,558.5,CS000385448,COC1=CC=C(COC2=CC3=C(C=C2OC)C2=CC=C(C(C)O)C=C2C(=O)O3)C=C1,0,0.381,0.094,406.4,CHEMBL4202607,COC(=O)C[C@H]1O[C@H](C)C2=C(OC(=O)C3=CC=C([C@H]4C[C@@H](N(C)C)[C@H](O)[C@@H](C)O4)C(O)=C3C2=O)[C@H]1O,1,0.36,0.958,505.5
189,5576,CC(C)(C)CC=O,3,118,74,44,0.3106,0.3808,73.13,30,24,6,0.307,80.0,66,29,37,0.27,43.94,22,21,1,0.355,95.45,CHEMBL4765022,CC1(C)CC(=O)C2=C(C1)OC1=CC3=CC=C(OCC4=CN(C5=CC=NC6=CC(Cl)=CC=C56)N=N4)C=C3C=C1C2C1=CC=C(Cl)C=C1,1,0.381,0.979,647.6,CS000169163,CCOc1ccc(CC(=O)C2=C(Nc3ccc(OC)cc3)CC(C)(C)CC2=O)cc1OCC,0,0.381,0.162,451.6,CS000186037,Cc1ccc(N2C(N)=C(C#N)C(c3cc(Br)cs3)C3=C2CC(C)(C)CC3=O)cc1,1,0.381,0.865,468.4
190,7025,CC1=CC=C(Cl)C(Cl)=C1,3,76,74,2,0.308,0.3808,97.33,42,42,0,0.279,100.0,25,23,2,0.326,92.0,9,9,0,0.319,100.0,CHEMBL3742338,O=C(O)C1=CN(C2CC2)C2=C(Cl)C(N3CCC(NCC(O)CSC4=NN(CC5=CC=C(Cl)C(Cl)=C5)C=N4)C3)=C(F)C=C2C1=O,1,0.381,0.985,682.0,CHEMBL3746217,NCCC1=CN(CC2=CC=C(Cl)C(Cl)=C2)C2=CC=CC=C12,1,0.381,0.827,319.2,CHEMBL4204090,O=C1N=C(N(CC2=CC=C(Cl)C(Cl)=C2)CC(O)(CN2C=NC=N2)C2=CC=C(F)C=C2F)C(F)=CN1,1,0.381,0.996,525.3
191,5520,CCN(C)C,3,80,74,6,0.2886,0.3808,91.3,52,52,0,0.283,100.0,23,17,6,0.28,73.91,5,5,0,0.302,100.0,CHEMBL426374,COC1=C(C2=CC=C3CN(C)CCC3=C2)C(F)=CC2=C1N(C1CC1)C1=C(C(=O)NS1)C2=O,1,0.381,0.998,451.5,CHEMBL4755934,CN(C)CCN1[Se]C2=CC=CC=C2C1=O,1,0.381,0.999,269.2,CHEMBL4277851,COC1=CC=CC(NC(=S)N(CCN(C)C)[C@@H](C)C2=CC=NC=C2)=C1,1,0.381,0.724,358.5
192,3145,OC1=CC=CC=C1O,3,79,74,5,0.2773,0.3808,95.11,36,32,4,0.272,88.89,28,27,1,0.26,96.43,15,15,0,0.3,100.0,CHEMBL82242,C[C@@H]1O[C@@H](OC2=C(C3=CC=C(O)C(O)=C3)OC3=CC(O)=CC(O)=C3C2=O)[C@H](O)[C@H](O)[C@H]1O,1,0.381,0.499,448.4,CHEMBL1095683,O=[N+]([O-])C1=CC=C(/N=C(/CC2=CC=C(Cl)C=C2)C2=CC=C(O)C(O)=C2)C=C1,1,0.339,0.974,382.8,CHEMBL1077024,CCCCO[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC=C(O)C(O)=C1,1,0.377,0.703,346.4
193,5742,CCCC(C)C(=O)OC,3,75,74,1,0.2501,0.359,97.62,45,45,0,0.214,100.0,16,16,0,0.203,100.0,14,13,1,0.333,92.86,CHEMBL3099254,COC(=O)[C@]1(C)CCC[C@]2(C)C3=CC=C(C(C)C)C=C3C3=C(C4=CC=CC=C4N3CCN3C([N+](=O)[O-])=CN=C3C)[C@@H]12,1,0.359,0.904,554.7,CHEMBL3099263,COC(=O)[C@]1(C)CCC[C@]2(C)C3=CC=C(C(C)C)C=C3C3=C(C4=CC=CC=C4N3CCN(CCO)CCO)[C@@H]12,1,0.267,0.769,532.7,CHEMBL3099254,COC(=O)[C@]1(C)CCC[C@]2(C)C3=CC=C(C(C)C)C=C3C3=C(C4=CC=CC=C4N3CCN3C([N+](=O)[O-])=CN=C3C)[C@@H]12,1,0.355,0.787,554.7
194,3527,CN1CCCCC1,3,81,73,8,0.2859,0.3808,89.83,26,26,0,0.246,100.0,24,19,5,0.293,79.17,31,28,3,0.318,90.32,CHEMBL4791800,C=C[C@]1(C)C[C@@H](OC(=O)CSC2=CC=CC=C2NC(=O)CN2C=C(CN3CCCCC3)N=N2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,1,0.358,0.987,691.9,CHEMBL1278075,CSC1=CC=C(CC2=NN(CN3CCCCC3)C(=S)O2)C=C1,1,0.381,0.984,335.5,CHEMBL4286014,ClC1=C(CN2CCCCC2)CSC2=CC=C(Br)C=C12,1,0.381,0.995,358.7
195,9087,COC1=CC=C(Cl)C=C1,3,73,73,0,0.2839,0.3808,100.0,28,28,0,0.196,100.0,28,28,0,0.3,100.0,17,17,0,0.356,100.0,CHEMBL465050,FC1=CC(C2=CC(C3=NN=C(COC4=CC=C(Cl)C=C4)O3)=C3C=CC=CC3=N2)=C(Cl)C=C1Cl,1,0.377,0.976,500.7,CHEMBL1276493,ClC1=CC=C(OCC2=CC=CC=C2C2=NN=C(SCC3=CC=C(Cl)C=C3Cl)O2)C=C1,1,0.381,0.947,477.8,CHEMBL398041,CC1=CC=C2NC(COC3=CC=C(Cl)C=C3)=NC2=C1,1,0.381,0.985,272.7
196,4295,CCCC=O,3,83,72,11,0.3027,0.3808,88.72,35,33,2,0.312,94.29,32,23,9,0.299,71.88,16,16,0,0.297,100.0,CHEMBL4294958,CCCC(=O)C1=C(O)C=C(O)C2=C1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)C2CC(C)C,1,0.381,0.975,428.5,CHEMBL513731,O=C1CCCC2=C1C(C1=CC=CC([N+](=O)[O-])=C1)C1=CC=C3C=CC=CC3=C1N2,1,0.376,0.484,370.4,CS000425383,CCCC(=O)n1c(=S)oc2cc(Cl)ccc21,1,0.381,0.925,255.7
197,5830,CC(C)CCO,3,74,72,2,0.3016,0.3808,93.94,55,55,0,0.262,100.0,11,9,2,0.31,81.82,8,8,0,0.333,100.0,CHEMBL4462066,CC(C)CCOC1=CC=C2C=CC=CC2=C1C1=C2C=CC=CC2=CC=C1OCC1=CN(C[C@@H](CCCCN)NC(=O)C2=CCCCC2)N=N1,1,0.381,0.988,659.9,CHEMBL4785220,C#CCNC(=O)C1=CC(OCCC(C)C)=C2C=CC=CC2=C1,1,0.381,0.701,295.4,CHEMBL3290281,CCCCCCCCC1=CN=NN1C[C@H]1O[C@H](OCCC(C)C)C=CC1=O,1,0.381,0.657,377.5
198,2471,CCCCCCCCCCCCCC,3,72,72,0,0.2842,0.3808,100.0,25,25,0,0.337,100.0,11,11,0,0.239,100.0,36,36,0,0.277,100.0,CS000447444,CCCCCCCCCCCCCC[n+]1ccn(C2c3ccccc3-c3ccccc32)c1,1,0.381,0.791,429.7,CHEMBL3752394,CCCCCCCCCCCCCC[N+]1=CC=C2C=CC=CC2=C1,1,0.381,0.768,326.5,CHEMBL3752394,CCCCCCCCCCCCCC[N+]1=CC=C2C=CC=CC2=C1,1,0.381,0.938,326.5
199,4522,CCC(=O)N,3,83,72,11,0.2754,0.3808,89.4,40,31,9,0.253,77.5,21,20,1,0.29,95.24,22,21,1,0.283,95.45,CHEMBL5281892,C/C1=C/[C@@H](C)/C=C(\C)C(=O)[C@@H](C)[C@@H]2[C@@H](C)C(=O)N[C@@]23C[C@]24O[C@](C)(C(=O)C5=C(O)C(C)=CC(=C52)C3=O)C14,1,0.375,0.968,503.6,CHEMBL2070672,CCCN(CCC)CC(=O)NC1=CC=CC2=C1CCC(=O)N2,1,0.381,0.531,303.4,CHEMBL2070674,CC(C)(C)NCC(=O)NC1=CC=CC2=C1CCC(=O)N2,1,0.381,0.68,275.4
200,25883,CC1=C(CO)C=NC(C)=C1O,3,72,72,0,0.2057,0.321,100.0,20,20,0,0.225,100.0,26,26,0,0.18,100.0,26,26,0,0.212,100.0,CHEMBL200516,COC1=CC(NC(=O)C2=CC3=C(CO)C=NC(C)=C3O/C2=N\C2=CC=C(C(N)=O)C=C2)=CC(OC)=C1,1,0.258,0.506,488.5,CHEMBL200516,COC1=CC(NC(=O)C2=CC3=C(CO)C=NC(C)=C3O/C2=N\C2=CC=C(C(N)=O)C=C2)=CC(OC)=C1,1,0.234,0.884,488.5,CHEMBL200516,COC1=CC(NC(=O)C2=CC3=C(CO)C=NC(C)=C3O/C2=N\C2=CC=C(C(N)=O)C=C2)=CC(OC)=C1,1,0.321,0.834,488.5
201,472,O=S(=O)C1=CC=CC=C1,3,76,71,5,0.2947,0.3808,92.51,35,34,1,0.275,97.14,22,20,2,0.295,90.91,19,17,2,0.314,89.47,CHEMBL1081465,CCN(CC)C1=NC2=C(S(=O)(=O)C3=CC=CC=C3)N=NN2C2=CC(Br)=CC=C12,1,0.353,0.993,460.4,CHEMBL4203325,CCOC(=O)C1=C2C3=CC=CC=C3S(=O)(=O)N2CC1,1,0.381,0.877,279.3,CHEMBL2316340,O=C(CC(C1=CC=C(Cl)C=C1)S(=O)(=O)C1=CC=CC=C1)CC(C1=CC=C(Cl)C=C1)S(=O)(=O)C1=CC=CC=C1,1,0.381,0.671,587.5
202,21206,C=C/C1=CC=CC=C1,3,76,70,6,0.2897,0.3808,88.97,35,34,1,0.272,97.14,13,10,3,0.27,76.92,28,26,2,0.327,92.86,CHEMBL500257,CC(C)=CCC/C(C)=C/CC1=C(O)C=C(/C=C/C2=CC=CC=C2)C=C1O,1,0.381,0.933,348.5,CHEMBL3818915,O=C1C2=CC=CC=C2N=C(/C=C/C2=CC=CC=C2)N1C1=CC=CC(O)=C1,1,0.381,0.831,340.4,CHEMBL4457314,O=C(CN1N=NC(/C=C/C2=CC=CC=C2)=N1)N/N=C/C1=CC=C([N+](=O)[O-])C=C1,1,0.381,0.639,377.4
203,1237,COC1=CC=CC(OC)=C1OC,3,80,70,10,0.2809,0.3808,86.28,32,30,2,0.289,93.75,27,24,3,0.289,88.89,21,16,5,0.265,76.19,CHEMBL1276322,COC1=CC(C2=NN=C(C3=CC=CC=C3COC3=CC=CC(C)=C3)O2)=CC(OC)=C1OC,1,0.381,0.96,432.5,CHEMBL474962,COC1=CC(C2NC(=O)C3=C(C)C=C(C)N=C3N2)=CC(OC)=C1OC,1,0.373,0.876,343.4,CHEMBL2236712,COC1=CC(C2=NN=C(COC3=CC(=O)OC4=CC=CC=C34)N2)=CC(OC)=C1OC,1,0.381,0.966,409.4
204,3091,CN-C(=O)-N(C)-C=O,3,77,69,8,0.293,0.3808,85.87,46,42,4,0.258,91.3,23,21,2,0.305,91.3,8,6,2,0.317,75.0,CS000262750,Cn1c2c(c(=O)n(C)c1=O)C1(C(=O)Nc3ccccc31)C(C#N)=C(N)O2,1,0.381,0.745,351.3,CHEMBL3965404,C#CCNC(=O)CN1C=NC2=C1C(=O)N(C)C(=O)N2C,1,0.381,0.571,275.3,CHEMBL5282162,CCO/C=N/C1=C(C#N)C(C2=CC=C(Cl)C=C2)C2=C(O1)N(C)C(=O)N(C)C2=O,1,0.381,0.978,400.8
205,4076,O=C1C=CC2=CC=CC=C2O1,3,71,69,2,0.2898,0.3808,96.67,34,34,0,0.319,100.0,20,18,2,0.232,90.0,17,17,0,0.318,100.0,CHEMBL128982,CN1C=C(NC(=O)C2=CC(NC(=O)C3=CC(C4=CC5=CC=CC=C5OC4=O)=CN3C)=CN2C)C=C1C(=O)NCCN1CCOCC1,1,0.381,0.7,625.7,CHEMBL1642432,O=C1OC2=CC=CC=C2C=C1C1=NC2=CC=CC=C2C2=NC3=CC=CC=C3N12,1,0.381,0.937,363.4,CHEMBL1817960,O=C1OC2=CC=CC=C2C=C1C1=CSC(N/N=C\C2=CC(Br)=CC=C2O)=N1,1,0.381,0.874,442.3
206,10334,C-C(Cl)-C-CCl,3,68,68,0,0.2777,0.3808,100.0,33,33,0,0.264,100.0,24,24,0,0.332,100.0,11,11,0,0.237,100.0,CHEMBL1642631,O=C1OC2=C(Cl)C=C(Cl)C=C2C=C1C1=NC2=CC=CC=C2C2=NC3=C(C=CC4=NSN=C43)N12,1,0.381,0.981,490.3,CHEMBL2381918,O=C(O)C1=CN(CC(O)CN2C=NC=N2)C2=C(Cl)C=C(Cl)C=C2C1=O,1,0.381,0.984,383.2,CHEMBL3334869,CCOC(=O)C1=CN(CC(O)CN2C([N+](=O)[O-])=CN=C2C)C2=C(Cl)C=C(Cl)C=C2C1=O,1,0.338,0.777,469.3
207,1524,COC1=CC=C(N)C=C1,3,85,67,18,0.2886,0.3808,75.35,49,37,12,0.294,75.51,11,6,5,0.235,54.55,25,24,1,0.337,96.0,CHEMBL3113530,COC1=CC=C(NC2=NN3C(C)=NN=C3C3=CC=CC=C23)C=C1,1,0.381,0.84,305.3,CHEMBL4071966,COC1=CC=C(NC2=C3OC4=CC=CC=C4C3=[N+](C)C3=CC=CC=C23)C=C1,1,0.372,0.97,355.4,CHEMBL2348714,COC(=O)C1=C(C)N=C(C)C2=C1C(=O)C(Br)=C(NC1=CC=C(OC)C=C1)C2=O,1,0.381,0.988,445.3
208,10564,CC1=CC=CC=C1Cl,3,76,66,10,0.3086,0.3808,84.07,36,35,1,0.331,97.22,20,15,5,0.305,75.0,20,16,4,0.29,80.0,CHEMBL555228,O=C1NC(=S)/C(=C/C2=CC=CC=C2Cl)S1,1,0.381,0.989,255.8,CHEMBL5084161,O=C(/C(=C/C1=CC=CC=C1Cl)N1C=NC2=CC(Cl)=CC=C2C1=O)C1=NC=CS1,1,0.381,0.931,428.3,CHEMBL460698,CCS(=O)(=O)C1=CC=C2OC(CC3=CC=CC=C3Cl)=NC2=C1,1,0.381,0.988,335.8
209,8797,O=CC1=CC=CN=C1,3,68,66,2,0.3078,0.3808,97.33,31,31,0,0.292,100.0,25,23,2,0.359,92.0,12,12,0,0.272,100.0,CHEMBL4099551,CC(C)OC1=CC=C(C2CC(C3=CC=C(O)C=C3)=NN2C(=O)C2=CC=CN=C2)C=C1,1,0.372,0.91,401.5,CHEMBL4099551,CC(C)OC1=CC=C(C2CC(C3=CC=C(O)C=C3)=NN2C(=O)C2=CC=CN=C2)C=C1,1,0.381,0.814,401.5,CHEMBL4075870,CC(C)C1=CC=CC=C1C1CC(C2=CC=C(O)C=C2)=NN1C(=O)C1=CC=CN=C1,1,0.341,0.795,385.5
210,8182,CC1=CC=C(S(=O)=O)C=C1,3,70,66,4,0.2941,0.3808,93.07,32,31,1,0.254,96.88,23,22,1,0.308,95.65,15,13,2,0.321,86.67,CHEMBL4126248,CC1=CC=C(S(=O)(=O)N2C(Cl)=NC3=CC(Br)=C(Br)C=C32)C=C1,1,0.381,0.813,464.6,CS000365957,Cc1ccc(S(=O)(=O)C(NC(=O)N/N=C/c2ccc([N+](=O)[O-])o2)c2ccc([N+](=O)[O-])o2)cc1,1,0.381,0.706,477.4,CHEMBL5203354,CC1=CC=C(S(=O)(=O)N2C(=O)C(Cl)[C@H]2C2=CC=C(F)C=C2)C=C1,1,0.381,0.876,353.8
211,19766,CN1C=CC([N+](=O)[O-])=C1,3,75,66,9,0.2596,0.3669,90.63,22,22,0,0.225,100.0,32,23,9,0.271,71.88,21,21,0,0.283,100.0,CHEMBL3085858,CN1C=C([N+](=O)[O-])C=C1C1=NN=C(C2=CC=NS2)O1,1,0.364,0.948,277.3,CHEMBL3085858,CN1C=C([N+](=O)[O-])C=C1C1=NN=C(C2=CC=NS2)O1,1,0.367,0.817,277.3,CHEMBL3085991,CN1C=C([N+](=O)[O-])C=C1C1=NN=C(C2=CC=CN2)O1,1,0.351,0.981,259.2
212,391,NC(=O)CC1=CC=CC=C1,3,67,65,2,0.3183,0.3808,97.33,25,23,2,0.338,92.0,24,24,0,0.256,100.0,18,18,0,0.361,100.0,CHEMBL115860,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CC3=CC=CC=C3)[C@H]2SC1,1,0.381,0.914,332.4,CHEMBL5418106,[C-]#[N+]C1=CC=C(NC(=O)CC2=CC=CC=C2)C=C1,1,0.343,0.992,236.3,CHEMBL5422324,O=C(CC1=CC=CC=C1)NC(C1=CC=C(OC(F)F)C=C1)C1=CC=C2C=CC=NC2=C1O,1,0.372,0.978,434.4
213,9899,CC1=CC=CC=C1F,3,68,65,3,0.3008,0.3808,95.89,25,24,1,0.296,96.0,24,22,2,0.298,91.67,19,19,0,0.308,100.0,CHEMBL4633880,O=C(NCC1=CN(CC2=CC=CC=C2F)N=N1)C1=CC=CC=C1,1,0.381,0.929,310.3,CHEMBL4637237,O=C(OCC1=CN(CC2=CC=CC=C2F)N=N1)C1=CC=CN=C1,1,0.381,0.814,312.3,CHEMBL3621472,FC1=CC=CC=C1CN(CC1=NN=NN1)C1=CC=CC=C1,1,0.381,0.941,283.3
214,6173,CC(=O)C1=CC=CC=C1,3,77,65,12,0.2916,0.3808,86.07,42,40,2,0.331,95.24,27,17,10,0.329,62.96,8,8,0,0.215,100.0,CHEMBL302256,NC1=NC(/C(=N/OC2CCCC2)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSC4=CC=[N+](CC(=O)C5=CC=CC=C5)C=C4)OC[C@H]23)=CS1,1,0.381,0.988,663.8,CHEMBL2334993,CC1=[N+](CC(=O)C2=CC=CC=C2)C(I)=C(I)N1C,1,0.381,0.931,467.1,CHEMBL390313,O=C(CN1C(=O)S/C(=C\C2=C(Cl)N=C(Cl)S2)C1=O)C1=CC=CC=C1,1,0.375,0.989,399.3
215,13579,CCCCCCCCC,3,67,64,3,0.2314,0.3808,96.43,24,24,0,0.262,100.0,28,25,3,0.234,89.29,15,15,0,0.198,100.0,CHEMBL1910036,CCCCCCCCCN1N=[N+](C)C2=C1C(=O)C1=CC=CC=C1C2=O,1,0.381,0.999,340.4,CHEMBL1683606,CCCCCC#CC[N+]1=C(C)N(CCCCCCCCC)C=C1,1,0.381,0.773,317.5,CHEMBL154652,CCCCCCCCCN1SC2=CC=CC=C2[S+]1[O-],1,0.381,0.93,297.5
216,937,O=[N+]([O-])C1=CC=CS1,3,64,64,0,0.2064,0.3803,100.0,28,28,0,0.185,100.0,19,19,0,0.289,100.0,17,17,0,0.146,100.0,CHEMBL122825,C/C(=C\C1=NC=C(C2=CSC([N+](=O)[O-])=C2)O1)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,1,0.274,0.928,494.6,CHEMBL122825,C/C(=C\C1=NC=C(C2=CSC([N+](=O)[O-])=C2)O1)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,1,0.38,0.948,494.6,CHEMBL403396,CCS(=O)(=O)CCSC1=NN=C(C2=CC=C([N+](=O)[O-])S2)S1,1,0.196,0.978,365.5
217,23511,CC1=NOC2=CC=CC=C12,3,63,63,0,0.306,0.3808,100.0,21,21,0,0.351,100.0,21,21,0,0.241,100.0,21,21,0,0.326,100.0,CHEMBL562939,NC1=NN=C(CC2=NOC3=CC=CC=C23)S1,1,0.381,0.869,232.3,CHEMBL551799,N#CSC1=C(C2=CC=C([N+](=O)[O-])C=C2)N=C2SC(CC3=NOC4=CC=CC=C34)=NN12,1,0.303,0.971,434.5,CHEMBL551799,N#CSC1=C(C2=CC=C([N+](=O)[O-])C=C2)N=C2SC(CC3=NOC4=CC=CC=C34)=NN12,1,0.359,0.992,434.5
218,13218,CN(C)C1=NCN=C(N)N1,3,63,63,0,0.1442,0.3083,100.0,36,36,0,0.191,100.0,16,16,0,0.124,100.0,11,11,0,0.117,100.0,CHEMBL4557741,CN(C)C1=NC(C2=CN(C3=CC=CC=C3)N=C2C2=CC=CC=C2)N=C(N)N1,1,0.308,0.962,359.4,CHEMBL4557741,CN(C)C1=NC(C2=CN(C3=CC=CC=C3)N=C2C2=CC=CC=C2)N=C(N)N1,1,0.145,0.98,359.4,CHEMBL4521617,CN(C)C1=NC(C2=CN(C3=CC=CC=C3)N=C2C2=CC=C(Cl)C=C2)N=C(N)N1,1,0.139,0.99,393.9
219,1008,COC1=CC=CC=C1O,3,68,62,6,0.2883,0.3808,86.94,40,39,1,0.282,97.5,18,15,3,0.283,83.33,10,8,2,0.3,80.0,CHEMBL231884,COC1=CC=C(C2=CC(=O)C3=C(O)C=C(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)C=C3O2)C=C1O,1,0.369,0.417,608.5,CHEMBL506496,COC1=CC(C2NC(=O)C3=C(C)C=C(C)N=C3N2)=CC=C1O,1,0.364,0.922,299.3,CHEMBL91369,OCC1=CC=C(COC2=CC=CC=C2O)SS1,1,0.381,0.904,268.4
220,4806,N-CC1=CC=CC=C1,3,63,61,2,0.3185,0.3808,90.87,42,41,1,0.336,97.62,17,17,0,0.322,100.0,4,3,1,0.297,75.0,CHEMBL482457,CNC(=O)C1=CN2C(C3=CC=CC=C3)=NC3=C2C(=CC(F)=C3NC)C1=O,1,0.381,0.984,350.4,CHEMBL497185,O=C1NC2=C(C(=O)N1)C(C1=CC=C(Br)C=C1)C1=C(N2)N(C2=CC=C([N+](=O)[O-])C=C2)N=C1C1=CC=CC=C1,1,0.356,0.921,557.4,CHEMBL2296932,CC1=CC=C(C2=CC(C(F)(F)F)=C3C(C4=CC=CC=C4)=NN(C4=CC=C(S(N)(=O)=O)C=C4)C3=N2)C=C1,1,0.358,0.808,508.5
221,1801,ClC1=CC(Cl)=CC=C1,3,68,61,7,0.2938,0.3808,90.18,27,26,1,0.285,96.3,30,25,5,0.29,83.33,11,10,1,0.306,90.91,CHEMBL2313966,O=C(O)C1=CN(C2CC2)C2=CC(N3CCN(CN4N=C(C5=CC=CC(O)=C5)N(C5=CC(Cl)=CC(Cl)=C5)C4=S)CC3)=C(F)C=C2C1=O,1,0.381,0.993,681.6,CHEMBL2238142,CCOC(=O)C1=C(C)N=C2SC3=CC=CC=C3N2C1C1=C(Cl)C=CC=C1Cl,1,0.381,0.934,419.3,CS000376420,O=C(NC1CCN(C2CC(=O)N(c3cc(Cl)cc(Cl)c3)C2=O)CC1)c1ccc(F)cc1,1,0.381,0.814,464.3
222,4854,CCCCCCC,3,61,61,0,0.2653,0.3808,100.0,26,26,0,0.242,100.0,17,17,0,0.267,100.0,18,18,0,0.287,100.0,CHEMBL4170067,CCCCCCC[C@@H]1CC(O)=C(C(=O)CCC)C(=O)O1,1,0.381,0.964,282.4,CHEMBL4064473,CCCCCCCC1=NC2=CC(C[C@H](OC3=CC=C(C(C)(C)C)C=C3)C(=O)O)=CC=C2O1,1,0.381,0.73,437.6,CHEMBL152006,CCCCCCCN1SC2=CC=CC=C2[S+]1[O-],1,0.381,0.964,269.4
223,6865,C-C(C)-C(C)-C,3,67,61,6,0.2551,0.3808,90.85,29,27,2,0.25,93.1,20,17,3,0.283,85.0,18,17,1,0.231,94.44,CHEMBL244958,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)C1=CC=C(C2=NC3=CC(C)=C(C)C=C3N2)C=C1,1,0.381,0.942,621.7,CHEMBL242587,COC(=O)[C@@H](NC(=O)C1=CC(I)=C(C2=NC3=CC(C)=C(C)C=C3N2)C(I)=C1)[C@@H](C)O,1,0.381,0.65,633.2,CHEMBL3310269,CC1=CC2=C(C=C1C)N(CC(O)COC1=CC3=C(C=C1OCC(O)CN1C=NC4=CC(C)=C(C)C=C41)C(C)=CC(=O)O3)C=N2,1,0.356,0.869,596.7
224,5070,BrC1=C(Br)NC=C1,3,60,60,0,0.3256,0.3808,100.0,21,21,0,0.287,100.0,19,19,0,0.37,100.0,20,20,0,0.32,100.0,CHEMBL2151453,BrC1=C(Br)NC(C2=NN=C(C3=CC=NC=C3)O2)=C1,1,0.365,0.978,370.0,CHEMBL2151458,BrC1=C(Br)NC(C2=NN=C(SC3=CC=CC=C3)O2)=C1,1,0.381,0.926,401.1,CHEMBL2151449,O=[N+]([O-])C1=CC=C(C2=NN=C(C3=CC(Br)=C(Br)N3)O2)C=C1,1,0.381,0.987,414.0
