rank,fragment_id,fragment_smiles,pathogen_count,total_compounds,total_tp,total_tn,overall_avg_attribution,overall_max_attribution,avg_activity_rate_percent,SA_compounds,SA_tp,SA_tn,SA_avg_attr,SA_activity_pct,EC_compounds,EC_tp,EC_tn,EC_avg_attr,EC_activity_pct,CA_compounds,CA_tp,CA_tn,CA_avg_attr,CA_activity_pct,SA_example_id,SA_example_smiles,SA_example_target,SA_example_attr,SA_example_pred,SA_example_mw,EC_example_id,EC_example_smiles,EC_example_target,EC_example_attr,EC_example_pred,EC_example_mw,CA_example_id,CA_example_smiles,CA_example_target,CA_example_attr,CA_example_pred,CA_example_mw
1259,6061,C1=CC=C(SNCC2=NC3=CC=CC=C3CN2)C=C1,3,28,24,4,0.5261,0.7616,87.88,11,7,4,0.561,63.64,10,10,0,0.451,100.0,7,7,0,0.566,100.0,CHEMBL2298496,NC1=CC=C(S(=O)(=O)NCC2=NC3=CC=CC=C3C(=O)N2C2=CC=CC(Cl)=C2)C=C1,1,0.762,0.572,440.9,CHEMBL2298515,COC1=CC=CC(N2C(CNS(=O)(=O)C3=CC=C(N)C=C3)=NC3=CC=CC=C3C2=O)=C1,1,0.512,0.542,436.5,CHEMBL2298491,NC1=CC=C(S(=O)(=O)NCC2=NC3=CC=CC=C3C(=O)N2C2=CC=C([N+](=O)[O-])C=C2)C=C1,1,0.625,0.552,451.5
1260,12213,C1=CC=C(SNCC2=NC3=CC=CC=C3CN2C2=CC=CC=C2)C=C1,3,24,24,0,0.5191,0.7376,100.0,7,7,0,0.696,100.0,10,10,0,0.404,100.0,7,7,0,0.457,100.0,CHEMBL2298497,NC1=CC=C(S(=O)(=O)NCC2=NC3=CC=CC=C3C(=O)N2C2=CC=C(Cl)C=C2)C=C1,1,0.738,0.683,440.9,CHEMBL2298482,NC1=CC=C(S(=O)(=O)NCC2=NC3=CC=CC=C3C(=O)N2C2=CC=C(F)C=C2)C=C1,1,0.483,0.58,424.5,CHEMBL2298491,NC1=CC=C(S(=O)(=O)NCC2=NC3=CC=CC=C3C(=O)N2C2=CC=C([N+](=O)[O-])C=C2)C=C1,1,0.626,0.552,451.5
1261,34359,C1=CC=C(NC2=NC(OC3=NC=NC=C3)=NC(N3CCNCC3)=N2)C=C1,3,24,24,0,0.5003,0.7358,100.0,12,12,0,0.523,100.0,8,8,0,0.685,100.0,4,4,0,0.293,100.0,CHEMBL2235906,N#CC1=CC=C(NC2=NC(OC3=NC=NC4=CC=CC=C34)=NC(N3CCN(C4=NC=CC=N4)CC3)=N2)C=C1C(F)(F)F,1,0.63,0.922,571.5,CHEMBL2235903,CC(=O)N1CCN(C2=NC(NC3=CC=C(C#N)C(C(F)(F)F)=C3)=NC(OC3=NC=NC4=CC=CC=C34)=N2)CC1,1,0.736,0.687,535.5,CHEMBL2235904,CC(C)N1CCN(C2=NC(NC3=CC=C(C#N)C(C(F)(F)F)=C3)=NC(OC3=NC=NC4=CC=CC=C34)=N2)CC1,1,0.515,0.554,535.5
1262,33163,C1CC(C2=CC=CC=C2)N(CCN2CCNCC2)C(C2=CC=CC=C2)C1,3,24,24,0,0.4966,0.7061,100.0,8,8,0,0.622,100.0,9,9,0,0.526,100.0,7,7,0,0.342,100.0,CHEMBL178594,CC1C(=O)C(C)C(C2=CC=CC=C2)N(C(=O)CN2CCN(C)CC2)C1C1=CC=CC=C1,1,0.706,0.692,419.6,CHEMBL478520,COC1=CC=C(C2C(C)C(=O)C(C)C(C3=CC=C(OC)C=C3)N2C(=O)CN2CCN(C)CC2)C=C1,1,0.593,0.681,479.6,CHEMBL2236089,CCOC(=O)N1CCN(CC(=O)N2C(C3=CC=CC(F)=C3)CC(=O)C(C)C2C2=CC=CC(F)=C2)CC1,1,0.41,0.73,499.6
1263,6088,C1=CCC[C@@H](C1)[C@@H]1CCCC1,3,27,24,3,0.4606,0.7539,86.33,13,12,1,0.452,92.31,6,4,2,0.594,66.67,8,8,0,0.336,100.0,CHEMBL474973,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C/C(=N/NC(N)=O)CC[C@]4(C)[C@H]3CC[C@]12C,1,0.754,0.495,441.7,CHEMBL457689,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](NCCN)CC[C@]4(C)[C@H]3CC[C@]12C,1,0.747,0.642,428.7,CHEMBL1097567,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1,1,0.461,0.916,651.1
1264,8883,C1=CC=C(CN2CC=CN=C2)C=C1,3,27,24,3,0.452,0.7616,91.38,13,12,1,0.499,92.31,11,9,2,0.553,81.82,3,3,0,0.304,100.0,CHEMBL2237909,O=C1C2=CC(Cl)=CC=C2N=C(C2=CC=CC=C2)N1CC1=CC=C(Cl)C=C1,1,0.762,0.438,381.3,CHEMBL2237908,O=C1C2=CC(Cl)=CC=C2N=C(C2=CC=CC=C2)N1CC1=CC=C(F)C=C1,1,0.762,0.583,364.8,CHEMBL3397283,O=C1C2=CC=CC=C2N=C(C2=CC=C(Cl)C=C2)N1CC1=CC=CC=C1,1,0.485,0.663,346.8
1265,20066,C(NC1=CC=C(C2=CC=CC=N2)C=C1)C1=CC=CC=C1,3,24,24,0,0.4343,0.6743,100.0,8,8,0,0.568,100.0,8,8,0,0.485,100.0,8,8,0,0.251,100.0,CHEMBL2282548,N#CC1=C(C2=CC=C(O)C=C2O)C=C(C2=CC=C(NC3=CC(=O)OC4=CC=CC=C34)C=C2)N=C1N,1,0.674,0.863,462.5,CHEMBL2282542,N#CC1=C(C2=CC=C(Cl)C=C2)C=C(C2=CC=C(NC3=CC(=O)OC4=CC=CC=C34)C=C2)N=C1N,1,0.523,0.826,464.9,CHEMBL2282543,N#CC1=C(C2=CC=C([N+](=O)[O-])C=C2)C=C(C2=CC=C(NC3=CC(=O)OC4=CC=CC=C34)C=C2)N=C1N,1,0.373,0.848,475.5
1266,4069,C1=CC=C2OCC(C3=NN=CO3)=CC2=C1,3,24,24,0,0.4282,0.6899,100.0,13,13,0,0.501,100.0,5,5,0,0.147,100.0,6,6,0,0.637,100.0,CHEMBL2283356,CCOC1=CC=C2N=C(NC(=O)CSC3=NN=C(C4=CC5=CC=CC=C5OC4=O)O3)SC2=C1,1,0.622,0.709,480.5,CHEMBL2283349,O=C(CSC1=NN=C(C2=CC3=CC=CC=C3OC2=O)O1)NC1=NC2=CC=C(Br)C=C2S1,1,0.164,0.8,515.4,CHEMBL2283353,N#CC1=CC=C2N=C(NC(=O)CSC3=NN=C(C4=CC5=CC=CC=C5OC4=O)O3)SC2=C1,1,0.69,0.594,461.5
1267,4066,C1=COCC(C2=NN=CO2)=C1,3,24,24,0,0.4079,0.6587,100.0,13,13,0,0.513,100.0,5,5,0,0.135,100.0,6,6,0,0.576,100.0,CHEMBL2283356,CCOC1=CC=C2N=C(NC(=O)CSC3=NN=C(C4=CC5=CC=CC=C5OC4=O)O3)SC2=C1,1,0.634,0.709,480.5,CHEMBL2283356,CCOC1=CC=C2N=C(NC(=O)CSC3=NN=C(C4=CC5=CC=CC=C5OC4=O)O3)SC2=C1,1,0.16,0.693,480.5,CHEMBL2283342,N#CC1=CC=C(NC(=O)CSC2=NN=C(C3=CC4=CC=CC=C4OC3=O)O2)C=C1,1,0.659,0.617,404.4
1268,27926,C1=CC=C2C(=C1)N=CN1C3=CC=CC=C3N=C21,3,23,23,0,0.7303,0.7616,100.0,8,8,0,0.753,100.0,7,7,0,0.747,100.0,8,8,0,0.69,100.0,CHEMBL1642626,O=C1OC2=C(Br)C=C(Br)C=C2C=C1C1=NC2=CC=CC=C2C2=NC3=CC=CC=C3N12,1,0.762,0.834,521.2,CHEMBL1642626,O=C1OC2=C(Br)C=C(Br)C=C2C=C1C1=NC2=CC=CC=C2C2=NC3=CC=CC=C3N12,1,0.762,0.945,521.2,CHEMBL1642626,O=C1OC2=C(Br)C=C(Br)C=C2C=C1C1=NC2=CC=CC=C2C2=NC3=CC=CC=C3N12,1,0.762,0.932,521.2
1269,4146,C(/C=C/C1=CC2=CC=CC=C2N2N=NN=C12)C1=CC=CC=C1,3,23,23,0,0.6773,0.7471,100.0,6,6,0,0.73,100.0,6,6,0,0.679,100.0,11,11,0,0.623,100.0,CHEMBL4453940,CC1=CC=C2C(=C1)C=C(/C=C/C(=O)C1=CC=C(Cl)C=C1)C1=NN=NN12,1,0.747,0.919,348.8,CHEMBL4561014,COC1=CC=C(C(=O)/C=C/C2=CC3=CC=C(C)C=C3N3N=NN=C23)C=C1,1,0.694,0.888,344.4,CHEMBL4560285,O=C(/C=C/C1=CC2=CC=CC=C2N2N=NN=C12)C1=CC(Br)=CC=C1O,1,0.682,0.972,395.2
1270,7870,C(NCCCNC1=CC=NC=C1)NC1=CC=C(OC2=CC=CC=C2)C=C1,3,23,23,0,0.6757,0.7616,100.0,8,8,0,0.727,100.0,8,8,0,0.76,100.0,7,7,0,0.54,100.0,CHEMBL3235671,COC(=O)/C(C)=C/C1=CC=C(OC2=CC=C(N/C(=N/C3=CC=CC(Cl)=C3)NCCCNC3=CC=NC4=CC(Cl)=CC=C34)C=C2)C=C1,1,0.762,0.908,654.6,CHEMBL3235671,COC(=O)/C(C)=C/C1=CC=C(OC2=CC=C(N/C(=N/C3=CC=CC(Cl)=C3)NCCCNC3=CC=NC4=CC(Cl)=CC=C34)C=C2)C=C1,1,0.762,0.902,654.6,CHEMBL3235674,COC(=O)/C(C)=C/C1=CC=C(OC2=CC=C(N/C(=N/C3=CC=C(Cl)C=C3)NCCCNC3=CC=NC4=CC(Cl)=CC=C34)C=C2)C=C1,1,0.675,0.793,654.6
1271,23171,C1=CN(C2CC2)C2=CC(NCCNCCCN3C=NC=N3)=CC=C2C1,3,23,23,0,0.6729,0.7508,100.0,8,8,0,0.642,100.0,9,9,0,0.741,100.0,6,6,0,0.635,100.0,CHEMBL2063508,O=C(O)C1=CN(C2CC2)C2=C(Cl)C(N3CCC(NCC(O)(CN4C=NC=N4)C4=CC=C(F)C=C4F)C3)=C(F)C=C2C1=O,1,0.669,0.971,603.0,CHEMBL2063508,O=C(O)C1=CN(C2CC2)C2=C(Cl)C(N3CCC(NCC(O)(CN4C=NC=N4)C4=CC=C(F)C=C4F)C3)=C(F)C=C2C1=O,1,0.751,0.996,603.0,CHEMBL2063502,CC1=CC=C(C(O)(CNC2CCN(C3=C(F)C=C4C(=O)C(C(=O)O)=CN(C5CC5)C4=C3Cl)C2)CN2C=NC=N2)C=C1,1,0.679,0.938,581.0
1272,3085,C1=CC=C2C(CN3C=CN=C3)=CCOC2=C1,3,23,23,0,0.669,0.7616,100.0,10,10,0,0.663,100.0,7,7,0,0.614,100.0,6,6,0,0.73,100.0,CHEMBL317540,CO[C@@H]1[C@@H](OC(=O)C2=CC=C(C)N2)[C@@H](O)[C@H](OC2=CC=C3C(CN4C=CN=C4)=CC(=O)OC3=C2C)OC1(C)C,1,0.762,0.957,537.6,CHEMBL4211476,CN1C(=O)C2=C(N(CC3=CC(=O)OC4=CC=C5C=CC=CC5=C34)C=N2)N(C)C1=O,1,0.659,0.62,388.4,CHEMBL4206342,CN1C(=O)C2=C(N(CC3=CC(=O)OC4=CC=C(C(C)(C)C)C=C34)C=N2)N(C)C1=O,1,0.735,0.735,394.4
1273,35158,C1NC=C/C1=N/N1CCSC1C1=CC=CC=C1,3,23,23,0,0.6552,0.7616,100.0,8,8,0,0.745,100.0,7,7,0,0.74,100.0,8,8,0,0.48,100.0,CHEMBL2235691,O=C1NC2=CC=C(Cl)C=C2/C1=N/N1C(=O)CSC1C1=CC=C(Cl)C=C1,1,0.762,0.833,392.3,CHEMBL2235696,COC1=CC=C(C2SCC(=O)N2/N=C2\C(=O)NC3=CC=C(Cl)C=C23)C=C1,1,0.762,0.908,387.8,CHEMBL2235694,O=C1NC2=CC=C(Cl)C=C2/C1=N/N1C(=O)CSC1C1=CC=C(O)C=C1,1,0.602,0.824,373.8
1274,24021,C1=CC=C(CN[C@H]2CCCCC2)C=C1,3,25,23,2,0.6499,0.7616,89.63,11,11,0,0.642,100.0,9,8,1,0.683,88.89,5,4,1,0.625,80.0,CHEMBL1668210,ClC1=CC=C(CN[C@H]2CCCC[C@@H]2NCC2=CC=C(Cl)C=C2)C=C1,1,0.762,0.995,363.3,CHEMBL1668212,ClC1=CC=CC(CN[C@H]2CCCC[C@@H]2NCC2=CC=CC(Cl)=C2)=C1,1,0.762,0.954,363.3,CHEMBL1668209,FC(F)(F)C1=CC=C(CN[C@H]2CCCC[C@@H]2NCC2=CC=C(C(F)(F)F)C=C2)C=C1,1,0.762,0.945,430.4
1275,3976,C(C1=NC=CC=C1)C1=CC=CN1,3,28,23,5,0.6469,0.7616,81.48,13,13,0,0.761,100.0,6,6,0,0.745,100.0,9,4,5,0.435,44.44,CHEMBL1831239,CCN(CC)CCCNC(=O)C1=C2C=CC(Br)=CN2C2=C1C(=O)C1=CC=CN=C1C2=O,1,0.762,0.981,483.4,CHEMBL4078756,CN(C)CCCCCCOC(=O)C1=C2C=CC(Br)=CN2C2=C1C(=O)C1=CC=CN=C1C2=O,1,0.758,0.919,498.4,CHEMBL1831254,CN(C)CCOC(=O)C1=C2C=CC(Br)=CN2C2=C1C(=O)C1=CC=CN=C1C2=O,0,0.722,0.304,442.3
1276,13538,C1CSC(C2=CC=CC=C2)N1C1=CC=C(NC2=NC=NC=N2)C=C1,3,23,23,0,0.6159,0.7616,100.0,10,10,0,0.725,100.0,5,5,0,0.381,100.0,8,8,0,0.742,100.0,CHEMBL2237615,CC1=CC(=O)OC2=CC(OC3=NC(NC4=CC=C(N5C(=O)CSC5C5=CC=CC=C5Br)C=C4)=NC(N(C)C)=N3)=CC=C12,1,0.762,0.746,645.5,CHEMBL2237317,CC1=CC(=O)OC2=CC(OC3=NC(NC4=CC=C(N5C(=O)CSC5C5=CC=C(F)C=C5)C=C4)=NC(N(C)C)=N3)=CC=C12,1,0.492,0.707,584.6,CHEMBL2237614,CC1=CC(=O)OC2=CC(OC3=NC(NC4=CC=C(N5C(=O)CSC5C5=CC=C(O)C=C5)C=C4)=NC(N(C)C)=N3)=CC=C12,1,0.762,0.621,582.6
1277,23519,C(=C/C1=NN=CN1C1=CC=CC=C1)\C1=CC=CC=C1,3,23,23,0,0.6086,0.7616,100.0,6,6,0,0.615,100.0,9,9,0,0.721,100.0,8,8,0,0.49,100.0,CHEMBL2296397,COC1=CC=C(OC)C(/C=C/C2=NN=C(SCC(=O)C3=CC(O)=CC=C3O)N2C2=CC=CC=C2)=C1,1,0.753,0.797,489.6,CHEMBL2296399,COC1=CC=C(OC)C(/C=C/C2=NN=C(SCC(=O)C3=CC(O)=CC=C3O)N2C2=CC=C(C)C=C2)=C1,1,0.762,0.696,503.6,CHEMBL2295990,COC1=CC=C(OC)C(/C=C/C2=NN=C(SC)N2C2=CC=CC=C2)=C1,1,0.752,0.775,353.4
1278,7878,C(NCCCNC1=CC=NC2=CC=CC=C12)NC1=CC=C(OC2=CC=CC=C2)C=C1,3,23,23,0,0.6067,0.7616,100.0,8,8,0,0.756,100.0,8,8,0,0.734,100.0,7,7,0,0.331,100.0,CHEMBL3235668,COC(=O)/C(C)=C/C1=CC=C(OC2=CC=C(N/C(=N/C3=CC=CC=C3)NCCCNC3=CC=NC4=CC(Cl)=CC=C34)C=C2)C=C1,1,0.762,0.81,620.2,CHEMBL3235671,COC(=O)/C(C)=C/C1=CC=C(OC2=CC=C(N/C(=N/C3=CC=CC(Cl)=C3)NCCCNC3=CC=NC4=CC(Cl)=CC=C34)C=C2)C=C1,1,0.743,0.902,654.6,CHEMBL3235668,COC(=O)/C(C)=C/C1=CC=C(OC2=CC=C(N/C(=N/C3=CC=CC=C3)NCCCNC3=CC=NC4=CC(Cl)=CC=C34)C=C2)C=C1,1,0.399,0.782,620.2
1279,27923,C1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,3,23,23,0,0.5917,0.7616,100.0,8,8,0,0.447,100.0,7,7,0,0.671,100.0,8,8,0,0.657,100.0,CHEMBL565003,C1=CC=C(C2=NC3=CC=CC=C3C3=NC4=CC=CC=C4N23)N=C1,1,0.65,0.716,296.3,CHEMBL1642628,O=C1OC2=CC=C([N+](=O)[O-])C=C2C=C1C1=NC2=CC=CC=C2C2=NC3=CC=CC=C3N12,1,0.699,0.932,408.4,CHEMBL1642628,O=C1OC2=CC=C([N+](=O)[O-])C=C2C=C1C1=NC2=CC=CC=C2C2=NC3=CC=CC=C3N12,1,0.762,0.954,408.4
1280,7778,C1NC=C/C1=N/N1CCC1,3,23,23,0,0.5852,0.7616,100.0,6,6,0,0.666,100.0,8,8,0,0.657,100.0,9,9,0,0.432,100.0,CHEMBL2235686,COC1=CC=C(C2C(Cl)C(=O)N2/N=C2\C(=O)NC3=CC=C(Cl)C=C23)C=C1,1,0.762,0.64,390.2,CHEMBL2235702,O=C1NC2=CC=C(Cl)C=C2/C1=N/N1C(=O)C(Cl)C1C1=CC=C(Cl)C=C1,1,0.71,0.9,394.6,CHEMBL2235685,CN(C)C1=CC=C(C2C(Cl)C(=O)N2/N=C2\C(=O)NC3=CC=C(Cl)C=C23)C=C1,1,0.602,0.785,403.3
1281,35159,C1CSC(C2=CC=CC=C2)N1/N=C/C1=CC=CC=C1,3,23,23,0,0.578,0.7616,100.0,8,8,0,0.698,100.0,7,7,0,0.654,100.0,8,8,0,0.382,100.0,CHEMBL2235695,CN(C)C1=CC=C(C2SCC(=O)N2/N=C2\C(=O)NC3=CC=C(Cl)C=C23)C=C1,1,0.762,0.833,400.9,CHEMBL2235697,O=C1NC2=CC=C(Cl)C=C2/C1=N/N1C(=O)CSC1C1=CC=C(F)C=C1,1,0.69,0.92,375.8,CHEMBL2235694,O=C1NC2=CC=C(Cl)C=C2/C1=N/N1C(=O)CSC1C1=CC=C(O)C=C1,1,0.517,0.824,373.8
1282,7876,C1=CC=C(/N=C(\NCCCNC2=CC=NC=C2)NC2=CC=C(OC3=CC=CC=C3)C=C2)C=C1,3,23,23,0,0.5642,0.7477,100.0,8,8,0,0.719,100.0,8,8,0,0.691,100.0,7,7,0,0.283,100.0,CHEMBL3235674,COC(=O)/C(C)=C/C1=CC=C(OC2=CC=C(N/C(=N/C3=CC=C(Cl)C=C3)NCCCNC3=CC=NC4=CC(Cl)=CC=C34)C=C2)C=C1,1,0.748,0.91,654.6,CHEMBL3235674,COC(=O)/C(C)=C/C1=CC=C(OC2=CC=C(N/C(=N/C3=CC=C(Cl)C=C3)NCCCNC3=CC=NC4=CC(Cl)=CC=C34)C=C2)C=C1,1,0.722,0.916,654.6,CHEMBL3235668,COC(=O)/C(C)=C/C1=CC=C(OC2=CC=C(N/C(=N/C3=CC=CC=C3)NCCCNC3=CC=NC4=CC(Cl)=CC=C34)C=C2)C=C1,1,0.423,0.782,620.2
1283,24206,C1=NN2C=CSC2=N1,3,23,23,0,0.563,0.7616,100.0,8,8,0,0.414,100.0,8,8,0,0.75,100.0,7,7,0,0.525,100.0,CHEMBL501884,COC1=CC=C(C2=CSC3=NC(C4=CC(F)=C(Cl)C=C4Cl)=NN23)C=C1,1,0.658,0.948,394.3,CHEMBL478477,FC1=CC(C2=NN3C(C4=CC=C(Br)C=C4)=CSC3=N2)=C(Cl)C=C1Cl,1,0.762,0.886,443.1,CHEMBL477234,O=[N+]([O-])C1=CC=C(C2=CSC3=NC(C4=CC(F)=C(Cl)C=C4Cl)=NN23)C=C1,1,0.626,0.854,409.2
1284,23169,C1=CC(=CC(NCCNCCCN2C=NC=N2)=C1)NC1CC1,3,23,23,0,0.561,0.6356,100.0,8,8,0,0.493,100.0,9,9,0,0.583,100.0,6,6,0,0.607,100.0,CHEMBL3741771,O=C(O)C1=CN(C2CC2)C2=C(Cl)C(N3CCC(NCC(O)CN4C=NC(S)=N4)C3)=C(F)C=C2C1=O,1,0.623,0.999,523.0,CHEMBL2063508,O=C(O)C1=CN(C2CC2)C2=C(Cl)C(N3CCC(NCC(O)(CN4C=NC=N4)C4=CC=C(F)C=C4F)C3)=C(F)C=C2C1=O,1,0.607,0.996,603.0,CHEMBL2063506,O=C(O)C1=CN(C2CC2)C2=C(Cl)C(N3CCC(NCC(O)(CN4C=NC=N4)C4=CC=C(F)C(F)=C4)C3)=C(F)C=C2C1=O,1,0.636,0.948,603.0
1285,35160,C1NC2=CC=CC=C2/C1=N/N1CCSC1C1=CC=CC=C1,3,23,23,0,0.5554,0.7526,100.0,8,8,0,0.71,100.0,7,7,0,0.687,100.0,8,8,0,0.269,100.0,CHEMBL2235695,CN(C)C1=CC=C(C2SCC(=O)N2/N=C2\C(=O)NC3=CC=C(Cl)C=C23)C=C1,1,0.753,0.833,400.9,CHEMBL2235696,COC1=CC=C(C2SCC(=O)N2/N=C2\C(=O)NC3=CC=C(Cl)C=C23)C=C1,1,0.722,0.908,387.8,CHEMBL2235694,O=C1NC2=CC=C(Cl)C=C2/C1=N/N1C(=O)CSC1C1=CC=C(O)C=C1,1,0.438,0.824,373.8
1286,7871,C(NCCCNCC1=CC=CC=C1)NC1=CC=C(OC2=CC=CC=C2)C=C1,3,23,23,0,0.5553,0.7616,100.0,8,8,0,0.713,100.0,8,8,0,0.686,100.0,7,7,0,0.267,100.0,CHEMBL3235653,ClC1=CC=CC(/N=C(\NCCCNC2=CC=NC3=CC(Cl)=CC=C23)NC2=CC=C(OC3=CC(Cl)=CC=C3Cl)C=C2)=C1,1,0.762,0.965,625.4,CHEMBL3235650,ClC1=CC=C(Cl)C(OC2=CC=C(N/C(=N/C3=CC=CC=C3)NCCCNC3=CC=NC4=CC(Cl)=CC=C34)C=C2)=C1,1,0.718,0.896,590.9,CHEMBL3235668,COC(=O)/C(C)=C/C1=CC=C(OC2=CC=C(N/C(=N/C3=CC=CC=C3)NCCCNC3=CC=NC4=CC(Cl)=CC=C34)C=C2)C=C1,1,0.325,0.782,620.2
1287,7780,C1CCN1/N=C/C1=CC=CC=C1,3,23,23,0,0.527,0.7616,100.0,6,6,0,0.747,100.0,8,8,0,0.531,100.0,9,9,0,0.303,100.0,CHEMBL2234030,O=C1NC2=CC=C(Cl)C=C2/C1=N/N1C(=O)C(Cl)C1C1=CC=CO1,1,0.762,0.635,350.2,CHEMBL2235702,O=C1NC2=CC=C(Cl)C=C2/C1=N/N1C(=O)C(Cl)C1C1=CC=C(Cl)C=C1,1,0.6,0.9,394.6,CHEMBL2234030,O=C1NC2=CC=C(Cl)C=C2/C1=N/N1C(=O)C(Cl)C1C1=CC=CO1,1,0.507,0.844,350.2
1288,26432,C1=CC=C(/N=C(\NCCCCNC2=CC=NC3=CC=CC=C23)NC2=CC=C(OC3=CC=CC=C3)C=C2)C=C1,3,23,23,0,0.5009,0.7407,100.0,9,9,0,0.699,100.0,9,9,0,0.631,100.0,5,5,0,0.172,100.0,CHEMBL3235657,ClC1=CC=C(/N=C(\NCCCCNC2=CC=NC3=CC(Cl)=CC=C23)NC2=CC=C(OC3=CC(Cl)=CC=C3Cl)C=C2)C=C1,1,0.741,0.965,639.4,CHEMBL3233039,COC(=O)/C(C)=C/C1=CC=C(OC2=CC=C(N/C(=N/C3=CC=C(Cl)C=C3)NCCCCNC3=CC=NC4=CC(Cl)=CC=C34)C=C2)C=C1,1,0.691,0.91,668.6,CHEMBL3235660,COC1=CC=C(OC2=CC=C(N/C(=N/C3=CC=CC=C3)NCCCCNC3=CC=NC4=CC(Cl)=CC=C34)C=C2)C=C1,1,0.242,0.866,566.1
1289,21967,C(CN1C=CC2=CC=CC=C21)C1=CC=CC=C1,3,25,23,2,0.4963,0.7616,93.52,9,8,1,0.673,88.89,12,11,1,0.616,91.67,4,4,0,0.199,100.0,CS000364131,N=C(N)N/N=C/c1cn(Cc2cccc3ccccc23)c2ccccc12,1,0.757,0.981,341.4,CS000132322,COc1ccc2c(c1)c(/C=N/NC(=N)N)cn2Cc1cccc2ccccc12,1,0.762,0.876,371.4,CHEMBL1087503,C1=CC=C2C(=C1)C=C1C3=CC=CC=C3N=C(C3=CSC4=CC=CC=C34)N21,1,0.311,0.786,350.4
1290,9905,C1=CC=C2OCNCC2=C1,3,32,23,9,0.4664,0.7616,71.9,15,12,3,0.547,80.0,10,5,5,0.504,50.0,7,6,1,0.349,85.71,CHEMBL1098597,ClC1=CC=CC=C1N1COC2=C(Cl)C=CC(Cl)=C2C1,1,0.762,0.795,314.6,CHEMBL1098919,CC1=CC=C(N2COC3=CC=C(Cl)C=C3C2)C=C1,1,0.684,0.55,259.7,CHEMBL1098599,CC1=CC=C2OCN(CCN3COC4=CC=C(C)C=C4C3)CC2=C1,1,0.524,0.772,324.4
1291,14652,C1CCC(CC1)[C@H]1CCCCC1,3,26,23,3,0.4476,0.6958,94.12,17,14,3,0.333,82.35,3,3,0,0.438,100.0,6,6,0,0.571,100.0,CHEMBL1773897,CO[C@@H]1C[C@H]2[C@]3(C)CC[C@H]4C(C)(C)CCC[C@]4(C)[C@H]3C[C@@H](OC(C)=O)[C@]2(C)C2=C1[C@H](O)OC2=O,1,0.663,0.85,474.6,CHEMBL474997,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C/C(=N/C(=S)NN)CC[C@]4(C)[C@H]3CC[C@]12C,1,0.68,0.785,457.8,CHEMBL1080831,C=C1CC[C@@H]2[C@](C)(CC[C@H]3[C@@]2(C)CC[C@H]2C(C)(C)CC[C@@H](O)[C@@]23C)[C@H]1CNC(=N)N,1,0.696,0.95,415.7
1292,25418,C(CN1CCCC1)NC1=CC=CC=C1,3,29,23,6,0.4455,0.7616,79.55,10,10,0,0.31,100.0,8,6,2,0.553,75.0,11,7,4,0.473,63.64,CHEMBL2070783,O=C1CCC2=C(C=CC=C2NC(=O)CN2CCCC2)N1,1,0.694,0.809,273.3,CHEMBL573938,O=C1CCC(=O)N1CC(=O)N1C2=CC=CC=C2SC2=CC=CC=C21,1,0.744,0.873,338.4,CHEMBL2070783,O=C1CCC2=C(C=CC=C2NC(=O)CN2CCCC2)N1,1,0.762,0.609,273.3
1293,741,C1NC=CC1CC1=CC=CC=C1,3,23,23,0,0.4315,0.7435,100.0,4,4,0,0.58,100.0,5,5,0,0.419,100.0,14,14,0,0.296,100.0,CHEMBL5275147,O=C1NC2=CC=CC=C2[C@@]1(O)[C@@]1(OCC2=CC=C(Br)C=C2)C(=O)NC2=CC=CC=C21,1,0.744,0.95,465.3,CHEMBL5271341,O=C1NC2=CC=CC=C2[C@@]1(O)[C@@]1(OCC2=CC=C(Cl)C=C2)C(=O)NC2=CC=CC=C21,1,0.586,0.892,420.9,CHEMBL4562027,O=C1NC2=CC=CC=C2[C@@]12N[C@H](CC1=CNC=N1)[C@@H]([N+](=O)[O-])[C@@H]2C1=CC=C(Cl)C=C1,1,0.354,0.975,423.9
1294,3324,C1=CC=C(C2=C[Se]N=N2)C=C1,3,23,23,0,0.4246,0.7616,100.0,10,10,0,0.36,100.0,10,10,0,0.184,100.0,3,3,0,0.73,100.0,CHEMBL1834734,COC1=CC=C(C2=C([C@@H](C3=CC=CC=C3)[C@@H]3CCCC4=C3N=N[Se]4)[Se]N=N2)C=C1,1,0.48,0.994,514.3,CHEMBL1834803,CC1=CC=C(C2=C([C@@H](C3=CC=CC=C3)[C@@H]3CCCC4=C3N=N[Se]4)[Se]N=N2)C=C1,1,0.205,0.991,498.4,CS002643033,CC1=CC=C(C2=C[Se]N=N2)C=C1,1,0.762,0.687,223.1
